state_id,epsilon,embedding_index,embedding,coset_rep,root_re,root_im,root_abs,root_arg,signed_root_re,signed_root_im,root2_re,root2_im,root3_re,root3_im,H_order,G_order,coset_size,chi_mu,chi_lambda,chi_filling_slope
0,1,0,upper,(),0.22669882575820188,1.4677115087102244,1.4851159653039188,1.4175499918143972,0.22669882575820188,1.4677115087102244,-2.102784715200295,0.6654569511528134,-1.4533976515164038,-2.9354230174204488,2,6,2,1,1,1
1,1,1,real,"(1,3,2)(4,6,5)",-0.45339765151640377,-6.223015277861142e-61,0.45339765151640377,-3.141592653589793,-0.45339765151640377,-6.223015277861142e-61,0.2055694304005903,5.643001024665885e-61,-0.09320469696719247,-3.8377851181322586e-61,2,6,2,1,1,1
2,1,2,lower,"(1,2,3)(4,5,6)",0.22669882575820188,-1.4677115087102244,1.4851159653039188,-1.4175499918143972,0.22669882575820188,-1.4677115087102244,-2.102784715200295,-0.6654569511528134,-1.4533976515164038,2.9354230174204488,2,6,2,1,1,1
3,-1,0,upper,(),0.22669882575820188,1.4677115087102244,1.4851159653039188,1.4175499918143972,-0.22669882575820188,-1.4677115087102244,-2.102784715200295,0.6654569511528134,-1.4533976515164038,-2.9354230174204488,2,6,2,1,1,1
4,-1,1,real,"(1,3,2)(4,6,5)",-0.45339765151640377,-6.223015277861142e-61,0.45339765151640377,-3.141592653589793,0.45339765151640377,6.223015277861142e-61,0.2055694304005903,5.643001024665885e-61,-0.09320469696719247,-3.8377851181322586e-61,2,6,2,1,1,1
5,-1,2,lower,"(1,2,3)(4,5,6)",0.22669882575820188,-1.4677115087102244,1.4851159653039188,-1.4175499918143972,-0.22669882575820188,1.4677115087102244,-2.102784715200295,-0.6654569511528134,-1.4533976515164038,2.9354230174204488,2,6,2,1,1,1
