filling,u,v,u_h_pmns_mod5,v_h_pmns_mod5,tr_uv_re,tr_uv_im,tr_comm_re,tr_comm_im,abs_tr2_difference,near_equal_tr2
m003(cusp),AAAb,ABBB,,,-12.500000000000000000000000000000000,9.5262794416288251144009548782822980,12.000000000000000000000000000000000,-259.80762113533159402911695122588085,21.794494717703367761184909919298078,False
m003(cusp),AAAb,ABaB,,,13.500000000000000000000000000000000,9.5262794416288251144009548782822980,34.000000000000000000000000000000000,145.49226783578569265630549268649328,20.784609690826527522329356098070468,False
m003(cusp),AAAb,ABab,,,-7.5000000000000000000000000000000000,-14.722431864335456994983293902799915,52.000000000000000000000000000000000,51.961524227066318805823390245176171,32.449961479175903638072991407234464,False
m003(cusp),AAAb,Abbb,,,8.0000000000000000000000000000000000,24.248711305964282109384248781082213,48.000000000000000000000000000000000,-10.392304845413263761164678049035234,57.688820407423828689907540279527935,False
m003(cusp),AABB,AAbb,,,-2.5000000000000000000000000000000000,6.0621778264910705273460621952705533,-10.000000000000000000000000000000000,83.138438763306110089317424392281874,32.078029864690880046116330356096059,False
m003(cusp),AABB,ABAb,,,-0.50000000000000000000000000000000000,-4.3301270189221932338186158537646809,-36.000000000000000000000000000000000,-51.961524227066318805823390245176171,12.124355652982141054692124390541107,False
m003(cusp),AABB,ABBB,,,4.5000000000000000000000000000000000,-0.86602540378443864676372317075293618,-8.6400044989239987334485586407758451e-89,-3.4641016151377545870548926830117447,6.9282032302755091741097853660234895,False
m003(cusp),AABB,ABaB,,,-2.5000000000000000000000000000000000,-0.86602540378443864676372317075293618,-12.000000000000000000000000000000000,10.392304845413263761164678049035234,9.5393920141694564915262158602322654,False
m003(cusp),AABB,ABab,,,-0.50000000000000000000000000000000000,2.5980762113533159402911695122588085,-18.000000000000000000000000000000000,-27.712812921102036696439141464093958,6.0827625302982196889996842452020671,False
m003(cusp),AABB,Abbb,,,-13.500000000000000000000000000000000,-4.3301270189221932338186158537646809,-90.000000000000000000000000000000000,27.712812921102036696439141464093958,31.224989991991991029234465604698972,False
m003(cusp),AAbb,ABAb,,,-18.500000000000000000000000000000000,14.722431864335456994983293902799915,24.000000000000000000000000000000000,17.320508075688772935274463415058724,39.153543900903785238188658220581053,False
m003(cusp),AAbb,ABBB,,,-16.500000000000000000000000000000000,-0.86602540378443864676372317075293618,294.00000000000000000000000000000000,-27.712812921102036696439141464093958,27.221315177632398883866023128623889,False
m003(cusp),AAbb,ABaB,,,3.5000000000000000000000000000000000,18.186533479473211582038186585811660,-168.00000000000000000000000000000000,72.746133917892846328152746343246639,25.238858928247925051834548872293472,False
m003(cusp),AAbb,ABab,,,10.000000000000000000000000000000000,-13.856406460551018348219570732046979,-30.000000000000000000000000000000000,55.425625842204073392878282928187916,32.000000000000000000000000000000000,False
m003(cusp),AAbb,Abbb,,,-19.500000000000000000000000000000000,26.846787517317598049675418293341022,-48.000000000000000000000000000000000,3.4641016151377545870548926830117447,45.923850012820135940645700594172357,False
m003(cusp),ABAb,ABBB,,,3.5000000000000000000000000000000000,-7.7942286340599478208735085367764256,-70.000000000000000000000000000000000,-20.784609690826527522329356098070468,18.734993995195194617540679362819383,False
m003(cusp),ABAb,ABaB,,,-8.5000000000000000000000000000000000,2.5980762113533159402911695122588085,24.000000000000000000000000000000000,17.320508075688772935274463415058724,21.166010488516724724012926029114083,False
m003(cusp),ABAb,ABab,,,17.500000000000000000000000000000000,0.86602540378443864676372317075293618,12.000000000000000000000000000000000,-17.320508075688772935274463415058724,7.8102496759066543941297227357591014,False
m003(cusp),ABAb,Abbb,,,-26.000000000000000000000000000000000,6.2836396355810899879625881023824328e-89,-70.000000000000000000000000000000000,-20.784609690826527522329356098070468,20.784609690826527522329356098070468,False
m003(cusp),ABBB,ABaB,,,-0.50000000000000000000000000000000000,-0.86602540378443864676372317075293618,-1.4138189180057452472915823230360474e-88,3.4641016151377545870548926830117447,2.6457513110645905905016157536392604,False
m003(cusp),ABBB,ABab,,,-2.5000000000000000000000000000000000,2.5980762113533159402911695122588085,-18.000000000000000000000000000000000,-5.6552756720229809891663292921441895e-88,11.532562594670795889354183238817873,False
m003(cusp),ABBB,Abbb,,,-6.5000000000000000000000000000000000,-26.846787517317598049675418293341022,-592.00000000000000000000000000000000,467.65371804359686925241051220658554,36.373066958946423164076373171623320,False
m003(cusp),ABaB,ABab,,,3.5000000000000000000000000000000000,-2.5980762113533159402911695122588085,-4.0000000000000000000000000000000000,10.392304845413263761164678049035234,13.747727084867520019764141581184025,False
m003(cusp),ABaB,Abbb,,,-22.000000000000000000000000000000000,13.856406460551018348219570732046979,288.00000000000000000000000000000000,-329.08965343808668577021480488611575,38.157568056677825966104863440929062,False
m003(cusp),ABab,Abbb,,,20.500000000000000000000000000000000,-7.7942286340599478208735085367764256,-108.00000000000000000000000000000000,-114.31535329954590137281145853938758,25.238858928247925051834548872293472,False
"m003(-2,3)",A,B,2,4,-0.24812606280262193188665653346089767,1.0339820609759677567168631658091463,1.0286785906533467698735217852010501,-1.9484557239436942126554793756615635,4.2425232337545963293547581446844161,False
"m003(-2,3)",A,AB,2,1,-2.7881048872289040589948017422001077,0.40135786737071158507900172653119804,1.0286785906533467698735217852010501,-1.9484557239436942126554793756615635,0.94043568269941664032632678149846958,False
"m003(-2,3)",A,Ab,2,3,-2.0362309500315259908814582756610054,1.4353399283466793417958648923403444,1.0286785906533467698735217852010501,-1.9484557239436942126554793756615635,1.6648567956482186631558443353150272,False
"m003(-2,3)",A,AAB,2,3,-0.73074770592221051924775817179800756,-3.4955535805166768402319570247919289,1.0286785906533467698735217852010501,-1.9484557239436942126554793756615635,8.8054341380381472631308904598051194,False
"m003(-2,3)",A,AAb,2,0,-2.7669786559537365101292164474590130,-2.0602136521699974984360921324515845,1.0286785906533467698735217852010501,-1.9484557239436942126554793756615635,6.8762095840800051371710807507855436,False
"m003(-2,3)",A,ABB,2,0,-2.0362309500315259908814582756610054,1.4353399283466793417958648923403444,-3.7458524246785689612636311527179182,-4.5217851717107065819511859914343671,0.94043568269941664032632678149846958,False
"m003(-2,3)",A,Abb,2,4,-0.27680465345596870176017831866194777,2.9824377849196619693723425414707098,-3.7458524246785689612636311527179182,-4.5217851717107065819511859914343671,4.2425232337545963293547581446844161,False
